id,lemma,raw,sentiment,intensity
[20980],whole team field terrible,whole team field terrible,1,0.271
[20981],,,1,0.271
[20982],article tremendous value team,article tremendous value team,1,0.271
[20983],wonder point afraid high,wonder point afraid high,1,0.271
[20984],new tire alarm system car fwm,new tires alarm system car fwm,1,0.271
[20985],leadership socialmedia connector security bigdata tech,leadership socialmedia connector security bigdata tech,1,0.271
[20986],unbelievable head,Unbelievable head,1,0.271
[20987],thank,thanks,1,0.271
[20988],simonnrickett patronus,SimonNRicketts patronus,1,0.271
[20989],job officaly career 1dayatatime,job officaly career 1DayAtaTime,1,0.271
[20990],side fear yourpushfactor fear life quote,side fear yourpushfactor fear life quote,1,0.271
[20991],life old thing new thing stop start,life old things new things stop start,1,0.271
[20992],darwinwaterson ok tomorrow horrible day day great,darwinwatersons ok tomorrow horrible day day great,1,0.271
[20993],madihayousufzai concern,madihayousufzai concern,1,0.271
[20994],wetter dry hen gbbo,wetter dry hen GBBO,1,0.271
[20995],box office movie justice terrific thriller love story,box office movie justice terrific thriller love story,1,0.271
[20996],tonight horror americanhorrorstory,tonight horror americanhorrorstory,1,0.271
[20997],old rich white religious guy republican shocking,old rich white religious guy republicans shocking,1,0.271
[20998],guy scaredy cat horror movie haunted house,guy scaredy cats horror movies haunted houses,1,0.271
[20999],cobbler season gorre terrible,cobblers season gorre terrible,1,0.271
[21000],air taste home the_currys restless,air tastes home The_Currys restless,1,0.271
[21001],side fear yourpushfactor life quote,side fear yourpushfactor life quote,1,0.271
[21002],ground header,ground headers,1,0.271
[21003],head vivid imagination,head vivid imagination,1,0.271
[21004],world terrible jury thinking,world terrible jury thinking,1,0.271
[21005],view human dynamic expression humanism,view human dynamic expression humanism,1,0.271
[21006],office terrific leadership great,office terrific leadership Great,1,0.271
[21007],important thing today start success,important thing today start success,1,0.271
[21008],curious much money original justify continuation awful sequel spinoff,curious much money original justify continuation awful sequels spinoffs,1,0.271
[21009],tremendous range,tremendous range,1,0.271
[21010],last tweet terrible,last tweet terrible,1,0.271
[21011],usahockey embarrassing watch last time guy game horrible joke,usahockey embarrassing watch last time guys game horrible joke,1,0.26899999999999996
[21012],,,1,0.266
[21013],tonight run 2nd run 3rd sike loser,tonight run 2nd run 3rd sike losers,1,0.26
[21014],name puff inhaler sick bar,name puff inhaler sick bars,1,0.25
[21015],dream,dream,1,0.25
[21016],residentadvisor thank exemplary customer service loyal customer,residentadvisor thanks exemplary customer service loyal customer,1,0.25
[21017],year universal studio horror night,year universal studios horror nights,1,0.25
[21018],goal big scare small mind,goals big scare small minds,1,0.25
[21019],wrong block life great talent,wrong block life greatest talents,1,0.25
[21020],solid benevan good start,Solid BenEvans good start,1,0.25
[21021],,,1,0.25
[21022],step fear rely faith,Step fear rely faith,1,0.25
[21023],,,1,0.25
[21024],open suggestion good horror movie good movienight,Open suggestions good horror movie good movienight,1,0.25
[21025],research laughter,Research laughter,1,0.25
[21026],intimidate people powerful calf horrendous line,intimidate people powerful calves horrendous lines,1,0.25
[21027],terrific design,terrific design,1,0.25
[21028],thank,Thanks,1,0.25
[21029],room pant,room pants,1,0.25
[21030],marg juliana_f_reye terrific contrib ed,margs juliana_f_reyes terrific contrib ed,1,0.25
[21031],90 tv nickel right earhole con,90s tv nickels right earhole con,1,0.25
[21032],worry,worry,1,0.25
[21033],slogan finish,slogan finish,1,0.25
[21034],first baby step hope,first baby step hope,1,0.25
[21035],radio country opera final album,radio country opera final albums,1,0.24600000000000002
[21036],week pert first subtitle,week pert first subtitles,1,0.245
[21037],Gibberman10 scotthoward42 futuristic jersey,Gibberman10 ScottHoward42 futuristic jersey,1,0.24
[21038],new job afraid new task project brave impression,new job afraid new tasks project brave impression,1,0.22899999999999998
[21039],action foundational key success quote action hustle dosomething success,Action foundational key success quote action hustle dosomething success,1,0.22899999999999998
[21040],start cake sense,start cake sense,1,0.22899999999999998
[21041],sulphurhoop fact start holiday dry month theme year,sulphurhoops fact start holidays dry month theme year,1,0.22899999999999998
[21042],scorer terrific performance vidarkjartan,scorer terrific performance Vidarkjartans,1,0.22899999999999998
[21043],round pcola,Round pcola,1,0.22899999999999998
[21044],air taste home,air tastes home,1,0.22899999999999998
[21045],weak 90dayfiance,weak 90dayfiance,1,0.22899999999999998
[21046],sure man woman crap independent,sure men woman crap independent,1,0.22899999999999998
[21047],joke,joke,1,0.22899999999999998
[21048],shy nl,shy nl,1,0.22899999999999998
[21049],lady gentleman tremendous success,Ladies gentlemen tremendous success,1,0.22899999999999998
[21050],afraid good go great inspiration afraid great motivation,afraid good go great inspiration afraid great motivation,1,0.22899999999999998
[21051],excited american horror story tonight,excited American horror story tonight,1,0.22899999999999998
[21052],one theological issue,one theological issues,1,0.22899999999999998
[21053],punt,punt,1,0.22899999999999998
[21054],weak 90dayfiance,weak 90dayfiance,1,0.22899999999999998
[21055],end day kid,end day kids,1,0.22899999999999998
[21056],night next month,night next month,1,0.22899999999999998
[21057],fear blessing faith faith,Fear blessings faith faith,1,0.22899999999999998
[21058],anniversary window update,anniversary windows update,1,0.22899999999999998
[21059],good dream alarm,good dream alarm,1,0.22899999999999998
[21060],hun box coffee revel,Huns box coffee revels,1,0.22899999999999998
[21061],serious,serious,1,0.22899999999999998
[21062],awful,awful,1,0.22899999999999998
[21063],nice ball full chance,nice ball fuller chance,1,0.22899999999999998
[21064],article church,article church,1,0.22399999999999998
[21065],theaterofscifi thank,theaterofscifi thanks,1,0.22
[21066],behavior other inner peace healing depression meditation book,behavior others inner peace healing depression meditation book,1,0.22
[21067],hotpatootie,hotpatooties,1,0.21600000000000003
[21068],majority inept,majority inept,1,0.214
[21069],good,good,1,0.20800000000000002
[21070],name puff inhaler sick bar breathless bar,name puff inhaler sick bars breathless bars,1,0.20800000000000002
[21071],last tweet,last tweet,1,0.20800000000000002
[21072],good day work hand thank shy,good day work hand Thanks shy,1,0.20800000000000002
[21073],student sorted haunt,students sorted haunt,1,0.20800000000000002
[21074],yard shy yard club amp cfl,yards shy yard club amp CFL,1,0.20800000000000002
[21075],hahahaa coy,hahahaa coy,1,0.20800000000000002
[21076],myspanishboot question shy love equestrian fashion equestrianhour,myspanishboots questions shy loves equestrian fashion equestrianhour,1,0.20800000000000002
[21077],alarm,alarm,1,0.20800000000000002
[21078],afraid good go great inspiration great motivation,afraid good go great inspiration great motivation,1,0.2
[21079],lmfao old start,lmfao old start,1,0.2
[21080],year mind diminishe motivation,years mind diminishes motivation,1,0.188
[21081],dad kick baby little southpark djlife producer,dad kick baby little southpark djlife producer,1,0.188
[21082],commercial chocolate milk soccer ball guy,commercial chocolate milk soccer ball guys,1,0.188
[21083],dog cat amp snake,dogs cats amp snake,1,0.188
[21084],life old thing new thing flourish stop,life old things new things flourish stop,1,0.188
[21085],finish,FINISH,1,0.188
[21086],mind work good night,mind work best night,1,0.188
[21087],amp rest season scare event next week,amp rest season scare events next week,1,0.188
[21088],worry character rp non couple fun haunting n,worry character RP non couple fun haunting n,1,0.188
[21089],angelic comrade,angelic comrades,1,0.188
[21090],scrub whole throw td,scrubs whole throw td,1,0.188
[21091],,,1,0.188
[21092],profit day month contact info fxventury com,Profit day month contact info fxventury com,1,0.188
[21093],kick way way noheart,kick way Way noheart,1,0.188
[21094],much fandom amazing,much fandom amazing,1,0.188
[21095],dead,dead,1,0.188
[21096],thank big bro bake,Thanks big bro bake,1,0.184
[21097],fry,fries,1,0.18100000000000002
[21098],aidankerrpol fashion police,aidankerrpol fashion police,1,0.16899999999999998
[21099],smart way smart source start skilled manpower recruitment firm,smart way smart source start skilled manpower recruitment firm,1,0.16899999999999998
[21100],action foundational key success quote action success,Action foundational key success quote action success,1,0.16699999999999998
[21101],wit n buviobby,wit n buviobby,1,0.16699999999999998
[21102],ready sweet princess week,Ready sweet princess weeks,1,0.16699999999999998
[21103],glad ty,glad TY,1,0.16699999999999998
[21104],usahockey embarrassing watch last time guy game joke,usahockey embarrassing watch last time guys game joke,1,0.16699999999999998
[21105],guy ready sex,guy ready sex,1,0.16699999999999998
[21106],student,students,1,0.16699999999999998
[21107],alarm nap,alarm nap,1,0.16
[21108],,,1,0.16
[21109],terrific university unique part head part heart,terrific university unique part head part heart,1,0.157
[21110],steak pie supper tremendous,steak pie supper tremendous,1,0.146
[21111],contact future assistance,contact future assistance,1,0.146
[21112],study wonder great self creative boost expansive thinking outsideonline,Study wonder greater self creative boosts expansive thinking outsideonline,1,0.146
[21113],serious hip tonight,serious hip tonight,1,0.146
[21114],funny farth people,funny farther people,1,0.146
[21115],girl,girl,1,0.146
[21116],good day tea day goodday,good day tea day goodday,1,0.146
[21117],tonight americanhorrorstory,tonight americanhorrorstory,1,0.146
[21118],photo,photos,1,0.146
[21119],,,1,0.146
[21120],thank help amazing encouragement,thanks help amazing encouragement,1,0.146
[21121],view human dynamic expression humanism awe,view human dynamic expression humanism awe,1,0.142
[21122],mom nightmare,mom nightmare,1,0.14
[21123],sopp97 sorry upset madam query contact department fancy beer,Sopp97 sorry upset madam queries contact department fancy beer,1,0.14
[21124],marissa_frost awe adventure,Marissa_Frost awe adventure,1,0.134
[21125],book meeting terrific,book meeting terrific,1,0.125
[21126],angelic comrade,angelic comrades,1,0.125
[21127],let,Lets,1,0.125
[21128],great shake word shake herbalifenutrition tastesogood,great shake words shake herbalifenutrition tastesogood,1,0.125
[21129],simple shot espresso degree soy,simple shots espresso degrees soy,1,0.125
[21130],nail polish remover 3yr old polished nail,nails polish remover 3yr old polished nails,1,0.125
[21131],rocklandcounty ravi suffern ny great food new chef terrific atmosphere twitter server free appetizer,rocklandcounty ravis suffern ny Great food new chef terrific atmosphere twitter server free appetizer,1,0.125
[21132],great shake word herbalifenutrition tastesogood,great shake words herbalifenutrition tastesogood,1,0.125
[21133],jean fake pocket,Jeans fake pockets,1,0.125
[21134],secondary soft marshmallow,Secondary soft marshmallow,1,0.125
[21135],thank day,Thanks day,1,0.10800000000000001
[21136],good day tea day goodday,good day tea day goodday,1,0.10400000000000001
[21137],typical shake g banana protein ice fruit,typical shake g banana protein ice fruit,1,0.10400000000000001
[21138],,,1,0.10400000000000001
[21139],awe much,awe much,1,0.10400000000000001
[21140],good right direction,best right direction,1,0.10400000000000001
[21141],,,1,0.10400000000000001
[21142],tonight car,tonight car,1,0.10400000000000001
[21143],awe sweetheart adorable,awe sweetheart adorable,1,0.083
[21144],steak pie supper,steak pie supper,1,0.083
[21145],much love,much love,1,0.062
[21146],w,w,1,0.062
[30000],hilarious,hilarious,2,0.98
[30001],dear evening absolute hilarity long time,dear evening absolute hilarity long time,2,0.958
[30002],week game cheer,week game cheer,2,0.94
[30003],much sweet thoughtful day joyful,much sweet thoughtful day joyful,2,0.938
[30004],blessed work family amp appreciation smile,blessed work family amp appreciation smile,2,0.938
[30005],today subscriber thankful,Today subscribers thankful,2,0.9259999999999999
[30006],good morning love first day fall awesome autumnmemorie laughter smile,Good morning love first day fall awesome autumnmemories laughter smile,2,0.924
[30007],good thing age funny love,best thing ages funny love,2,0.922
[30008],,,2,0.92
[30009],holiday cheerful,holidays cheerful,2,0.917
[30010],happy blast,happy blast,2,0.917
[30011],happy happy,happy happy,2,0.917
[30012],glorious,glorious,2,0.917
[30013],morning amazing whole day want,morning amazing whole day want,2,0.917
[30014],whole time black_ishabc glass hilarious mrbabyboogaloo,whole time black_ishABC glasses hilarious mrbabyboogaloo,2,0.9
[30015],much smile,much smile,2,0.8959999999999999
[30016],job today joyous,job today joyous,2,0.8959999999999999
[30017],day day,days days,2,0.88
[30018],wonderful prowess phenomenal damn watch act,wonderful prowess phenomenal damn watch act,2,0.879
[30019],many way scary joyful feeling strong,many ways scary joyful feeling strong,2,0.877
[30020],parody lol hilarious,parody lol hilarious,2,0.875
[30021],dream stupid laugh hilarious,dream stupid laugh hilarious,2,0.875
[30022],happy goal life happy igotthis,happier goals life happy igotthis,2,0.875
[30023],online day happy happy horny playful sweet sour,Online day happy happy horny playful sweet sour,2,0.875
[30024],grahnort wonderful experience yesterday thankyou laughter,grahnort wonderful experience yesterday thankyou laughter,2,0.872
[30025],happy birthday day love bday,happy birthday day love bday,2,0.868
[30026],world joyful place,world joyful place,2,0.8640000000000001
[30027],morning sunny morning work,Morning sunny morning work,2,0.863
[30028],good morning love first day fall awesome autumnmemorie annabailey,Good morning love first day fall awesome autumnmemories annabailey,2,0.86
[30029],happy coffee,happy coffee,2,0.86
[30030],today happy alive blessed rejoice,today happy alive blessed rejoice,2,0.86
[30031],happy birthday wonderful day lot joy laughter,Happy birthday wonderful day lots joy laughter,2,0.8540000000000001
[30032],love love love fun relaxationiskey,LOVE LOVE LOVE fun relaxationiskey,2,0.8540000000000001
[30033],day rejoice glad n morning,day rejoice glad n morning,2,0.8540000000000001
[30034],share laughter way share joy,share laughter way share joy,2,0.8540000000000001
[30035],second day job dollar tip dude eye cheering,second day job dollar tip dude eye cheering,2,0.8540000000000001
[30036],endless laughter friend happiness weekend,endless laughter friends happiness weekend,2,0.8540000000000001
[30037],thought day smile smile,thought day smile smile,2,0.8540000000000001
[30038],today subscriber happy thankful,Today subscribers happy thankful,2,0.8490000000000001
[30039],comedic relief season premiere girl hilarious,comedic relief season premiere girl hilarious,2,0.846
[30040],fun funniest person much hilarity usual,fun funniest person Much hilarity usual,2,0.84
[30041],thank levity balance cynicism,Thanks levity balance cynicism,2,0.84
[30042],dorh84607784 fantastic exhilarating,DorH84607784 FANTASTIC exhilarating,2,0.84
[30043],lady great award amazing team delight present award,ladies great award amazing team delight present award,2,0.84
[30044],val,Vals,2,0.84
[30045],great time skywalker open gym tonight train opengym cheer tumbling,great time Skywalkers open gym tonight train opengym cheer tumbling,2,0.833
[30046],time new content,time new content,2,0.833
[30047],good morning joyful people happiness great day today morning joyful happiness,Good morning joyful people happiness great day today morning joyful happiness,2,0.833
[30048],today happy alive,today happy alive,2,0.833
[30049],birthday awesome dancer day magical bday eatcake,Birthday awesome dancer day magical bday eatcake,2,0.833
[30050],twitter balloon today smile,twitter balloons today smile,2,0.833
[30051],new series good tv long time n tear laughter moretear,new series Best tv long time n tears laughter moretears,2,0.8270000000000001
[30052],today first time math professor early class time feelsgood happy,Today first time math professor early class time feelsgood happy,2,0.8270000000000001
[30053],food happy,Food happy,2,0.8270000000000001
[30054],love smile,love smile,2,0.82
[30055],lively lovely shower,lively lovely shower,2,0.82
[30056],great training course lot photo fun laughter fun laughter,great training course lots photos fun laughter fun laughter,2,0.82
[30057],hahahaha ridiculous joyous evening,hahahaha ridiculous joyous evening,2,0.815
[30058],happy notebook handmade talk happy amazing,happy notebooks handmade talk happy amazing,2,0.812
[30059],second day job dollar tip dude eye lololol,second day job dollar tip dude eye LOLOLOL,2,0.812
[30060],night tonight hilarity point brilliant thank,night tonight hilarity points brilliant Thanks,2,0.812
[30061],way smile today,way smile today,2,0.812
[30062],wonderful experience guy today happyme,wonderful experience guys today happyme,2,0.812
[30063],alpuzz work thank taht,alpuzz work thanks taht,2,0.812
[30064],comedic relief season premiere girl need,comedic relief season premiere girl needs,2,0.812
[30065],happy birthday,happy birthday,2,0.812
[30066],customer service nice helpful cheerful,customer service nice helpful cheerful,2,0.8079999999999999
[30067],theperezhilton kardashian stuff hilarious gleeful little boy,ThePerezHilton Kardashian stuff hilarious gleeful little boys,2,0.8079999999999999
[30068],fun sun sport fun happiness beauty,fun sun sports fun happiness beauty,2,0.7959999999999999
[30069],day peace love laughter nice day full good morning,day peace love laughter nice day full good morning,2,0.792
[30070],day day,days days,2,0.792
[30071],funny life cheerful self confident,funny life cheerful self confident,2,0.792
[30072],happy birthday brooke56_56 cheerchick,Happy Birthday Brooke56_56 cheerchick,2,0.792
[30073],melbj wink web,melbjs wink web,2,0.792
[30074],smile day day smile free,smile day day smile free,2,0.792
[30075],joyful noise time movie,joyful noise time movie,2,0.792
[30076],indian time birthday akshaymarwah22 stupendous birthday wish success laughter lot hug,Indian time birthday akshaymarwah22 stupendous birthday Wish success laughter lots Hugs,2,0.792
[30077],happy goal life,happier goals life,2,0.792
[30078],good thing age funny love hilarious,best thing ages funny love hilarious,2,0.7879999999999999
[30079],great time skywalker open gym tonight train opengym tumbling,great time Skywalkers open gym tonight train opengym tumbling,2,0.78
[30080],da good bro heart,da best bro hearts,2,0.78
[30081],homecoming game,homecoming game,2,0.78
[30082],congratulate people happy joyous national day great time,congratulate people happy joyous national day great time,2,0.7709999999999999
[30083],,,2,0.7709999999999999
[30084],,,2,0.7709999999999999
[30085],wonderful prowess phenomenal damn watch act,wonderful prowess phenomenal damn watch act,2,0.7709999999999999
[30086],awiexab pleasing,AwiexaB pleasing,2,0.7709999999999999
[30087],,,2,0.7709999999999999
[30088],,,2,0.7709999999999999
[30089],good morning optimism productivity,Good morning optimism productivity,2,0.7709999999999999
[30090],amazing hilarious,amazing hilarious,2,0.7709999999999999
[30091],store worker want play feeling,store worker want play feeling,2,0.7709999999999999
[30092],good morning smile life cheerful way happy,Good morning smile life cheerful way happy,2,0.769
[30093],podcast guy hilarious,podcasts guys hilarious,2,0.769
[30094],thin mint freezer clean,thin mints freezer clean,2,0.76
[30095],,,2,0.76
[30096],good period,best period,2,0.76
[30097],hub time hilarious,hubs time hilarious,2,0.76
[30098],wonderful experience guy today bestinbusiness happyme,wonderful experience guys today bestinbusiness happyme,2,0.76
[30099],recent tweet great perfect hilarious deal,recent tweets great perfect hilarious deal,2,0.76
[30100],marmite happy,marmite happy,2,0.76
[30101],easy spot parade tiny expensive jammie hilarious,easy spot parade tiny expensive jammies hilarious,2,0.75
[30102],birthday awesome dancer day magical bday happy eatcake,Birthday awesome dancer day magical bday happy eatcake,2,0.75
[30103],happy woman real,happy women real,2,0.75
[30104],young outside grass playful little stretch soo cute,young outside grass playful little stretch soo cute,2,0.75
[30105],exhilarating hockey wow mackinonn mitt,exhilarating hockey wow mackinonns mitts,2,0.75
[30106],efficient great smiling service store impressive team ready redefine customer service,efficient great smiling service store Impressive team ready redefine customer service,2,0.75
[30107],way smile today smile,way smile today smile,2,0.75
[30108],smile change world world change smile actorslife love hardworkpaysoff fun,smile change world world change smile actorslife love hardworkpaysoff fun,2,0.745
[30109],hilarious beautiful amp graceful explicit elegance,hilarious beautiful amp graceful explicits elegance,2,0.74
[30110],cheerful smile other happy care other helpless vulnerable life good leadership,cheerful smile others happy care others helpless vulnerable Life good leadership,2,0.74
[30111],great training course lot photo fun laughter fun,great training course lots photos fun laughter fun,2,0.74
[30112],love love love fun relaxationiskey,LOVE LOVE LOVE fun relaxationiskey,2,0.74
[30113],lady dept answer true story cheer goodcustomerservice,lady dept answers true story cheer goodcustomerservice,2,0.74
[30114],happy birthday iRidhiDogra wonderful year mam,Happy birthday iRidhiDogra wonderful year mam,2,0.74
[30115],good night twitt world good sleep productive jovial day,Good night Twitter world good sleep productive jovial days,2,0.731
[30116],joelmchale week thank hilarious,joelmchale weeks Thanks hilarious,2,0.7290000000000001
[30117],friend ugh hungry breakfast socialmedia hilarious funny happy,friend ugh hungry breakfast socialmedia hilarious funny happy,2,0.7290000000000001
[30118],amazing,amazing,2,0.7290000000000001
[30119],suffocate cushion much great news,suffocate cushion much great news,2,0.7290000000000001
[30120],clonmacart,clonmacart,2,0.7290000000000001
[30121],smile people surprised smile surprisepeople influenceinternational,Smile people surprised smile surprisepeople influenceinternational,2,0.7290000000000001
[30122],cool breezy fall day,cool breezy fall days,2,0.7290000000000001
[30123],food,Food,2,0.7290000000000001
[30124],cake wee cheery face,cake wee cheery face,2,0.7290000000000001
[30125],simple human aliciakey existence class queendom,simple human aliciakeys existence class queendom,2,0.7290000000000001
[30126],bright color color downtown,bright colors colors downtown,2,0.7290000000000001
[30127],thank respectful meaningful joyful acsscrusader,Thanks respectful meaningful joyful ACSSCrusader,2,0.72
[30128],good morning joyful people happiness great day today morning happiness,Good morning joyful people happiness great day today morning happiness,2,0.72
[30129],love optimism,love optimism,2,0.72
[30130],contentwiththelordsportion early mercy glad day gladness joy delight,ContentwiththeLordsPortion early mercy glad days gladness joy delight,2,0.72
[30131],close extended period time beautiful lol,close extended period time beautiful lol,2,0.72
[30132],wsjnordic world joyful place,WSJNordics world joyful place,2,0.708
[30133],thank paper hilarious video,thanks paper hilarious video,2,0.708
[30134],grahnort wonderful experience yesterday thankyou,grahnort wonderful experience yesterday thankyou,2,0.708
[30135],glee,glee,2,0.708
[30136],big grateful love laugh lot unknown inspiration happy,big grateful love Laugh lots Unknown inspiration happy,2,0.708
[30137],happy bright be identity friendship family forest water family,happy bright Be identity friendship family forest water family,2,0.708
[30138],dream stupid laugh,dream stupid laugh,2,0.708
[30139],parody lol,parody lol,2,0.708
[30140],romance today,romance today,2,0.708
[30141],happy bday bro,happy bday bro,2,0.708
[30142],happy birthday day love bday smile,happy birthday day love bday smile,2,0.7040000000000001
[30143],mate thing excited profession mad client bowel,Mate thing excited profession mad client bowels,2,0.7040000000000001
[30144],dumb ass hell hilarious,dumb ass hell hilarious,2,0.7
[30145],positive cheerful grateful expectant,positive cheerful grateful expectant,2,0.7
[30146],lisavol dyuliharris ready innovative student,lisavol dyuliharris ready innovative students,2,0.7
[30147],hilarious,hilarious,2,0.6940000000000001
[30148],man funny lol,man funny lol,2,0.688
[30149],education learning,education learning,2,0.688
[30150],way eye cut thing,way eyes cutest thing,2,0.688
[30151],contentwiththelordsportion early mercy glad day gladness joy,ContentwiththeLordsPortion early mercy glad days gladness joy,2,0.688
[30152],complete sense elated,complete sense elated,2,0.688
[30153],,,2,0.688
[30154],olajide_shutti joyful day,Olajide_Shutti joyful day,2,0.688
[30155],teaching amp ride,teaching amp ride,2,0.68
[30156],day harvest16 listening sound chopper close mountaindairy happy farm365,Day harvest16 listening sound chopper closer mountaindairy happy farm365,2,0.68
[30157],joyful day,joyful day,2,0.68
[30158],v overtime hockey sweaty ish exhilarating,v overtime hockey sweaty ish exhilarating,2,0.68
[30159],last minute overtime,last minute overtime,2,0.68
[30160],day tomorrow,Day tomorrow,2,0.68
[30161],ooh hygge candle tea amp,Ooh hygge candles tea amp,2,0.68
[30162],pile salt life sweet salty savory surfing aloha,pile salt life sweet salty savory surfing aloha,2,0.68
[30163],beautiful day today cloudy sunny breezy,beautiful day today Cloudy sunny breezy,2,0.6729999999999999
[30164],shop owner,shop owners,2,0.667
[30165],joyous first webiversary web mitzvah weipoint,joyous first webiversary web mitzvah WeiPoints,2,0.667
[30166],copy herothegreyhound book real paper boy greyhound smile tear laughter,copy HeroTheGreyhound book real paper boy greyhound smiles tears laughter,2,0.667
[30167],detour delightful surprise,detours delightful surprises,2,0.667
[30168],recent tweet perfect deal,recent tweets perfect deal,2,0.667
[30169],cable new place time premier,cable new place time premiers,2,0.667
[30170],hilarious freudian slip,hilarious Freudian slip,2,0.667
[30171],amazing ly broadcast,amazing ly broadcast,2,0.667
[30172],sibling gangster amp cheery,siblings gangster amp cheery,2,0.667
[30173],fan goal,fans goal,2,0.667
[30174],kiss little prince bright smile,kisses little prince bright smile,2,0.667
[30175],v old doc file able check thing,v old doc file able check things,2,0.667
[30176],ability happy world right,ability happy world right,2,0.66
[30177],bluejayhunter future bed elated audio compilation great moment,BlueJayHunter future bed elated audio compilations great moments,2,0.66
[30178],library lovely pile book reservation morning book,library lovely PILE book reservations morning books,2,0.66
[30179],shit hilarious,shit hilarious,2,0.66
[30180],laughter,laughter,2,0.66
[30181],due big change positivity optimism,due big change positivity optimism,2,0.66
[30182],tote endless hilarity raaar morning grimmer,Totes endless hilarity raaar morning grimmers,2,0.66
[30183],summer amp plant people,summer amp plants people,2,0.66
[30184],route future futurecantor exhilarating,route future futurecantor exhilarating,2,0.657
[30185],staystrong smile yourebeautiful,staystrong smile yourebeautiful,2,0.6559999999999999
[30186],day,day,2,0.6559999999999999
[30187],amazing ly broadcast,amazing ly broadcast,2,0.655
[30188],current run superman delight love creative team,current run superman delight love creative team,2,0.654
[30189],ready smile,ready smile,2,0.654
[30190],night thing,night things,2,0.654
[30191],,,2,0.654
[30192],internet chirp,Internet chirp,2,0.6459999999999999
[30193],comedy youtube fond nut laughter hopefullyfunny,comedy youtube fond nut laughter hopefullyfunny,2,0.6459999999999999
[30194],laugh good medicine,laugh best medicine,2,0.6459999999999999
[30195],nephew meme,nephew meme,2,0.6459999999999999
[30196],independence happy amp positivity flock happy,independence happy amp positivity flock happy,2,0.6459999999999999
[30197],amazing ly broadcast,amazing ly broadcast,2,0.6459999999999999
[30198],gift present happiness personaldevelopment,gift present happiness personaldevelopment,2,0.6459999999999999
[30199],bunk ur class least life time cuz good mark happy memory,Bunk ur class least life time cuz good marks happy memories,2,0.6459999999999999
[30200],lydiajanef,LydiajaneF,2,0.6459999999999999
[30201],hilarious samvrhys,hilarious samvrhys,2,0.6459999999999999
[30202],recipe laughter,recipe laughter,2,0.6459999999999999
[30203],happy good good side optimism,happy good good side optimism,2,0.6459999999999999
[30204],fact ticket less hilarious,fact tickets less hilarious,2,0.6459999999999999
[30205],,,2,0.6459999999999999
[30206],lively performance lot different emotion awesome,lively performance lot different emotions awesome,2,0.6459999999999999
[30207],mirth,mirth,2,0.6459999999999999
[30208],icon pochama elated,Icon pochama elated,2,0.64
[30209],adorable cheerful daughter positivity,adorable cheerful daughter positivity,2,0.64
[30210],life blessing joyful experience,life blessing joyful experience,2,0.64
[30211],chrisrock great memory hilarity,chrisrock great memories hilarity,2,0.64
[30212],neighbor commercial hilarious,neighbor commercial hilarious,2,0.64
[30213],pleasing night next round amp,pleasing night next round amp,2,0.625
[30214],jetswhisper sure cable news cheery,jetswhispers sure cable news cheery,2,0.625
[30215],kindness strength optimism today good day drkaylapeak jssimpson9,kindness strength optimism today best day DrKaylaPeak jssimpson9,2,0.625
[30216],johnmurray give head wobble important life,johnmurrays give head wobble important life,2,0.625
[30217],optimism,optimism,2,0.625
[30218],week glee,week glee,2,0.625
[30219],jubilant priceless,jubilant priceless,2,0.625
[30220],,,2,0.625
[30221],yoga day preparation health yoga smile stretch,yoga day preparation health yoga smile stretch,2,0.625
[30222],sydneyswan final win fight thank,sydneyswans final win fight Thanks,2,0.625
[30223],man funny pun punny,man funny pun punny,2,0.625
[30224],amazing ly broadcast iamjustinburke lively,amazing ly broadcast iamjustinburke lively,2,0.625
[30225],playful arm neck,playful arms neck,2,0.62
[30226],t beef underrated one hop history full wit bravado hilarity,T beef underrated ones hop history full wit bravado hilarity,2,0.62
[30227],half bottle bellawine gamaynoir folk bcwinechat,half bottle Bellawines gamaynoir folks bcwinechat,2,0.62
[30228],beat little bird chirp,beats little birds chirp,2,0.62
[30229],see,See,2,0.62
[30230],adamrodrick optimism,adamrodricks optimism,2,0.62
[30231],b joyful funny boss kid mini car trip focus love,B joyful funny boss kids mini car trips focus love,2,0.62
[30232],sadness laughter whole day sad,sadness laughter whole day sad,2,0.615
[30233],hearty welcome,hearty welcome,2,0.615
[30234],use good tooth brace,use good teeth braces,2,0.613
[30235],happy customer secreteye,happy customer secreteyes,2,0.611
[30236],song amp high amp joyful amp,song amp high amp joyful amp,2,0.607
[30237],known body brilliant cheerfulness sweetmeat fashion,known body brilliant cheerfulness sweetmeats fashion,2,0.604
[30238],capable cheering,capable cheering,2,0.604
[30239],good cat playful sweet,good cats playful sweet,2,0.604
[30240],happy,happy,2,0.604
[30241],yeg,yeg,2,0.604
[30242],beautiful fitness bodyposi haircut smile,beautiful fitness bodyposi haircut smile,2,0.604
[30243],felt bit shit high blood sugar week incredible happy,felt bit shit high blood sugar week incredible happy,2,0.604
[30244],much hilarity day,much hilarity day,2,0.604
[30245],veteran ticket right close call,veteran ticket right close call,2,0.604
[30246],wind EVER cute jovial rhythm hip wave arm air,winds EVER cute jovial rhythm hips waves arms air,2,0.604
[30247],man funny lol,man funny lol,2,0.604
[30248],v old doc file able check thing,v old doc file able check things,2,0.602
